file,source,target,confidence,note
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1002/slot_9/100293.png,/offline/100293.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1002/slot_9/100293.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1002/slot_9/100294.png,/offline/100294.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1002/slot_9/100294.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1002/slot_9/100295.png,/offline/100295.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1002/slot_9/100295.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_0/100303.png,/offline/100303.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_0/100303.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_0/100305.png,/offline/100305.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_0/100305.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_0/100306.png,/offline/100306.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_0/100306.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_1/100313.png,/offline/100313.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_1/100313.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_1/100315.png,/offline/100315.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_1/100315.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_1/100316.png,/offline/100316.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_1/100316.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_2/100323.png,/offline/100323.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_2/100323.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_2/100325.png,/offline/100325.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_2/100325.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_2/100326.png,/offline/100326.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_2/100326.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_3/100331.png,/offline/100331.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_3/100331.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_3/100333.png,/offline/100333.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_3/100333.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_3/100335.png,/offline/100335.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_3/100335.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_3/100336.png,/offline/100336.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_3/100336.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_4/100341.png,/offline/100341.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_4/100341.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_4/100343.png,/offline/100343.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_4/100343.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_4/100345.png,/offline/100345.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_4/100345.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_4/100346.png,/offline/100346.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_4/100346.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_5/100351.png,/offline/100351.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_5/100351.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_5/100353.png,/offline/100353.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_5/100353.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_5/100354.png,/offline/100354.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_5/100354.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_5/100355.png,/offline/100355.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_5/100355.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_6/100361.png,/offline/100361.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_6/100361.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_6/100363.png,/offline/100363.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_6/100363.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_6/100364.png,/offline/100364.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_6/100364.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_6/100365.png,/offline/100365.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_6/100365.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_7/100371.png,/offline/100371.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_7/100371.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_7/100373.png,/offline/100373.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_7/100373.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_7/100374.png,/offline/100374.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_7/100374.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_7/100375.png,/offline/100375.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_7/100375.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_8/100381.png,/offline/100381.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_8/100381.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_8/100383.png,/offline/100383.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_8/100383.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_8/100384.png,/offline/100384.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_8/100384.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_8/100385.png,/offline/100385.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_8/100385.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_9/100391.png,/offline/100391.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_9/100391.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_9/100393.png,/offline/100393.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_9/100393.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_9/100394.png,/offline/100394.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_9/100394.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_9/100395.png,/offline/100395.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1003/slot_9/100395.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_0/100401.png,/offline/100401.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_0/100401.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_0/100403.png,/offline/100403.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_0/100403.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_0/100404.png,/offline/100404.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_0/100404.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_0/100405.png,/offline/100405.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_0/100405.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_1/100411.png,/offline/100411.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_1/100411.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_1/100413.png,/offline/100413.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_1/100413.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_1/100414.png,/offline/100414.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_1/100414.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_1/100415.png,/offline/100415.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_1/100415.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_2/100421.png,/offline/100421.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_2/100421.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_2/100423.png,/offline/100423.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_2/100423.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_2/100424.png,/offline/100424.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_2/100424.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_2/100425.png,/offline/100425.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_2/100425.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_3/100431.png,/offline/100431.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_3/100431.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_3/100433.png,/offline/100433.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_3/100433.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_3/100435.png,/offline/100435.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_3/100435.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_3/100436.png,/offline/100436.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_3/100436.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_4/100441.png,/offline/100441.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_4/100441.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_4/100443.png,/offline/100443.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_4/100443.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_4/100444.png,/offline/100444.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_4/100444.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_4/100445.png,/offline/100445.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_4/100445.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_5/100451.png,/offline/100451.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_5/100451.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_5/100453.png,/offline/100453.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_5/100453.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_5/100454.png,/offline/100454.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_5/100454.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_5/100455.png,/offline/100455.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_5/100455.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_6/100461.png,/offline/100461.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_6/100461.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_6/100463.png,/offline/100463.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_6/100463.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_6/100464.png,/offline/100464.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_6/100464.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_6/100465.png,/offline/100465.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_6/100465.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_7/100471.png,/offline/100471.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_7/100471.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_7/100473.png,/offline/100473.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_7/100473.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_7/100475.png,/offline/100475.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_7/100475.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_7/100476.png,/offline/100476.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_7/100476.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_8/100481.png,/offline/100481.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_8/100481.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_8/100483.png,/offline/100483.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_8/100483.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_8/100484.png,/offline/100484.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_8/100484.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_8/100485.png,/offline/100485.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_8/100485.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_9/100491.png,/offline/100491.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_9/100491.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_9/100493.png,/offline/100493.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_9/100493.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_9/100494.png,/offline/100494.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_9/100494.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_9/100495.png,/offline/100495.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1004/slot_9/100495.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_0/100501.png,/offline/100501.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_0/100501.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_0/100503.png,/offline/100503.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_0/100503.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_0/100504.png,/offline/100504.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_0/100504.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_0/100505.png,/offline/100505.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_0/100505.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_1/100511.png,/offline/100511.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_1/100511.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_1/100513.png,/offline/100513.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_1/100513.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_1/100515.png,/offline/100515.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_1/100515.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_1/100516.png,/offline/100516.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_1/100516.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_2/100521.png,/offline/100521.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_2/100521.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_2/100523.png,/offline/100523.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_2/100523.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_2/100524.png,/offline/100524.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_2/100524.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_2/100525.png,/offline/100525.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_2/100525.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_3/100531.png,/offline/100531.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_3/100531.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_3/100533.png,/offline/100533.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_3/100533.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_3/100534.png,/offline/100534.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_3/100534.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_3/100535.png,/offline/100535.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_3/100535.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_4/100541.png,/offline/100541.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_4/100541.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_4/100543.png,/offline/100543.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_4/100543.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_4/100544.png,/offline/100544.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_4/100544.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_4/100545.png,/offline/100545.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_4/100545.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_5/100551.png,/offline/100551.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_5/100551.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_5/100553.png,/offline/100553.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_5/100553.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_5/100554.png,/offline/100554.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_5/100554.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_5/100555.png,/offline/100555.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_5/100555.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_6/100561.png,/offline/100561.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_6/100561.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_6/100563.png,/offline/100563.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_6/100563.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_6/100564.png,/offline/100564.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_6/100564.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_6/100565.png,/offline/100565.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_6/100565.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_7/100571.png,/offline/100571.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_7/100571.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_7/100573.png,/offline/100573.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_7/100573.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_7/100574.png,/offline/100574.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_7/100574.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_7/100575.png,/offline/100575.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_7/100575.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_8/100581.png,/offline/100581.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_8/100581.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_8/100583.png,/offline/100583.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_8/100583.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_8/100584.png,/offline/100584.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_8/100584.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_8/100585.png,/offline/100585.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1005/slot_8/100585.png,candidate_unknown,Auto-rebuilt
D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1006/slot_0/100601.png,/offline/100601.png,D:/Twelve/client/assets/monster_legacy/01_confirmed_species_families/species_1006/slot_0/100601.png,candidate_unknown,Auto-rebuilt
